iter	Logloss
256	0.05135212417
257	0.05132628559
258	0.05127235139
259	0.05122477426
260	0.05120191258
261	0.05118893364
262	0.05115894255
263	0.05113331273
264	0.05107561762
265	0.0510673194
266	0.05104827124
267	0.05103325576
268	0.05099727543
269	0.05094960336
270	0.05093235571
271	0.05091200681
272	0.05087327811
273	0.05083714304
274	0.05078984904
275	0.05077508258
276	0.05073134581
277	0.05072183932
278	0.05071296228
279	0.05068970268
280	0.05067563364
281	0.05065846957
282	0.05060070826
283	0.05058200769
284	0.05057710642
285	0.05056975104
286	0.0504953682
287	0.05048796406
288	0.05046222328
289	0.05045709839
290	0.05044262653
291	0.05042737038
292	0.05038366636
293	0.05037031233
294	0.05035570139
295	0.05034317609
296	0.05028131068
297	0.05026256763
298	0.05024050435
299	0.05023379991
300	0.05023003099
301	0.05018190112
302	0.05017293891
303	0.05016543293
304	0.05014556152
305	0.05014058447
306	0.0501248041
307	0.05011660406
308	0.05009841761
309	0.05007115206
310	0.05002043999
311	0.04994250624
312	0.04993090205
313	0.04991459056
314	0.04990043248
315	0.0498814581
316	0.04987290357
317	0.04986870832
318	0.04979072092
319	0.04977305322
320	0.04975626933
321	0.04970115046
322	0.04969008326
323	0.04967686818
324	0.04966121384
325	0.0496506092
326	0.0496214541
327	0.0496182083
328	0.04961410624
329	0.04959722399
330	0.04956343828
331	0.04954736659
332	0.0494928926
333	0.04947797509
334	0.04946860585
335	0.0494361963
336	0.04938132491
337	0.04936762473
338	0.04929854515
339	0.04925831196
340	0.04921170655
341	0.04917981388
342	0.04917048355
343	0.04914028828
344	0.04906977465
345	0.04901816274
346	0.04901235459
347	0.0489493796
348	0.04889912056
349	0.04888147163
350	0.04886299592
351	0.04885927361
352	0.04885362568
353	0.04881159986
354	0.04878367444
355	0.04878099042
356	0.04877676048
357	0.04869982042
358	0.0486940236
359	0.0486345268
360	0.04862189378
361	0.0485951463
362	0.04856832547
363	0.04856327936
364	0.04850499029
365	0.04849252792
366	0.04846871856
367	0.04842137833
368	0.04839625799
369	0.04836328847
370	0.04830105654
371	0.04827805434
372	0.04821830611
373	0.04816377251
374	0.04811000206
375	0.04810137425
376	0.04808466509
377	0.04806404249
378	0.0480595604
379	0.04804063746
380	0.04800153777
381	0.04796558683
382	0.04790522565
383	0.0478376334
384	0.04779292048
385	0.04778730676
386	0.04774662719
387	0.04771056567
388	0.04766918531
389	0.0476172228
390	0.04759636378
391	0.04759176318
392	0.04752170551
393	0.04748017339
394	0.04744786652
395	0.04740847724
396	0.04736708728
397	0.04734535581
398	0.04734343591
399	0.04730477191
400	0.04726326192
401	0.04725597518
402	0.04725273066
403	0.04724239193
404	0.04722590664
405	0.04722199396
406	0.04716227671
407	0.04710446908
408	0.04708660442
409	0.04704156614
410	0.04699260134
411	0.04692557888
412	0.04690393158
413	0.04688551547
414	0.04686108162
415	0.04679355349
416	0.04673778612
417	0.0466916782
418	0.04665466618
419	0.04661403516
420	0.04656357935
421	0.04649720685
422	0.04645765762
423	0.0464306064
424	0.04638068735
425	0.04636123977
426	0.04634052878
427	0.04630221162
428	0.04629739702
429	0.04625524878
430	0.0462461552
431	0.04619322325
432	0.04618920801
433	0.04614006033
434	0.04611744461
435	0.0460656417
436	0.04603775294
437	0.04601975544
438	0.04598559386
439	0.04594044812
440	0.04590159524
441	0.04585961146
442	0.04580003589
443	0.04579120891
444	0.04573847618
445	0.04569629562
446	0.04568353016
447	0.04565207278
448	0.04564868922
449	0.04564550345
450	0.04564167675
451	0.04562855759
452	0.04558449674
453	0.04554026199
454	0.04549358613
455	0.04549141559
456	0.04545688141
457	0.04539549476
458	0.04534464758
459	0.04532275316
460	0.04528675356
461	0.04526458626
462	0.04523997615
463	0.04523826401
464	0.04519599317
465	0.04519397433
466	0.04512879442
467	0.04510630045
468	0.04509141361
469	0.04504461848
470	0.04500872217
471	0.0450045673
472	0.04500087168
473	0.04498936057
474	0.0449843395
475	0.04492403342
476	0.04491342065
477	0.04486296087
478	0.04486140813
479	0.04485790946
480	0.04483213896
481	0.04481975936
482	0.04480669405
483	0.04478304154
484	0.0447454153
485	0.04474137661
486	0.04472526736
487	0.04471296922
488	0.04468533372
489	0.04463855515
490	0.04460255392
491	0.04455763514
492	0.04454739242
493	0.0445190299
494	0.04448845807
495	0.04445645119
496	0.04444883008
497	0.04442409855
498	0.04441270216
499	0.04436820745
500	0.04428892255
501	0.04423849334
502	0.04422072738
503	0.04421455646
504	0.0442126775
505	0.04418943685
506	0.04416639614
507	0.04415484389
508	0.04410844619
509	0.04410354997
510	0.04409368458
511	0.04404153494
512	0.04400975706
513	0.04400515249
514	0.04396870123
515	0.04392836211
516	0.04390629095
517	0.043881538
518	0.0438512562
519	0.04382467008
520	0.04379021119
521	0.04377536882
522	0.04374804492
523	0.0437013463
524	0.04366086721
525	0.04362618209
526	0.04360115027
527	0.04358568345
528	0.04358022284
529	0.04355753398
530	0.04349420541
531	0.04346189587
532	0.04345495482
533	0.04345074446
534	0.04344011473
535	0.04340295651
536	0.04337170746
537	0.04334577788
538	0.04333650001
539	0.04330112135
540	0.04329231079
541	0.043290111
542	0.04323767859
543	0.04321997888
544	0.04319635521
545	0.04316126667
546	0.04315185392
547	0.04314559236
548	0.04310198184
549	0.04309527214
550	0.04309248625
551	0.04307625639
552	0.04305411193
553	0.04304519112
554	0.04302654609
555	0.04302218487
556	0.04297815662
557	0.04293624373
558	0.04293281547
559	0.042861789
560	0.04284291168
561	0.04280008466
562	0.04277008588
563	0.0427246337
564	0.04270248902
565	0.04265239753
566	0.04264698939
567	0.04263828086
568	0.04260851901
569	0.04258874233
570	0.042577978
571	0.04255650234
572	0.04253595212
573	0.04253295288
574	0.04251569455
575	0.04247879202
576	0.04246468328
577	0.04245481296
578	0.04242706458
579	0.04238370875
580	0.04237313639
581	0.04230676903
582	0.04229867573
583	0.04229061239
584	0.04225526873
585	0.04224768773
586	0.04224500764
587	0.04221818731
588	0.04220992145
589	0.04217819
590	0.04214018506
591	0.04208898573
592	0.04204869262
593	0.04203132014
594	0.04202729576
595	0.04200140212
596	0.04198592552
597	0.04196138117
598	0.04192116668
599	0.0418867143
600	0.04186611008
601	0.04186353946
602	0.04186102224
603	0.04182667564
604	0.04181412975
605	0.04179772712
606	0.04177044811
607	0.04174363479
608	0.04174240798
609	0.04173889579
610	0.04170446048
611	0.04169743298
612	0.04168309911
613	0.04168074915
614	0.04167805726
615	0.0416365053
616	0.04159636753
617	0.04155748135
618	0.04153863725
619	0.0415363984
620	0.0415192576
621	0.04150663611
622	0.04147568376
623	0.04146865729
624	0.04146157699
625	0.04142408272
626	0.04139747143
627	0.04138207202
628	0.04137329462
629	0.04135448542
630	0.04135109046
631	0.04130950311
632	0.04128306196
633	0.04125412544
634	0.0412111678
635	0.04119998739
636	0.04116560827
637	0.0411258478
638	0.04111143722
639	0.04108144735
640	0.04106004354
641	0.04102597968
642	0.0409876742
643	0.040920844
644	0.04089274763
645	0.04083159118
646	0.04080514508
647	0.04076632822
648	0.04076417608
649	0.04073313021
650	0.0406967163
651	0.04065912824
652	0.0406292546
653	0.04059904077
654	0.04057535358
655	0.04057290526
656	0.04057102577
657	0.04055638001
658	0.0405266423
659	0.04049441251
660	0.04047002384
661	0.04041174618
662	0.04037970224
663	0.04037455095
664	0.0403392043
665	0.04032625867
666	0.0403129726
667	0.04029647795
668	0.04024941536
669	0.04022427281
670	0.04021760465
671	0.04016577229
672	0.0401598071
673	0.04013603318
674	0.04013406205
675	0.04012174196
676	0.04010251338
677	0.04007576193
678	0.04006909347
679	0.0400635404
680	0.04003158114
681	0.03999722933
682	0.03997483528
683	0.03993426234
684	0.0398946777
685	0.0398801925
686	0.03982723867
687	0.0397994924
688	0.03974718421
689	0.03973271033
690	0.03972101606
691	0.03967510893
692	0.03964515832
693	0.03964339772
694	0.03960999333
695	0.03958420902
696	0.03956070097
697	0.03953064927
698	0.03952770746
699	0.03951845906
700	0.03949267283
701	0.0394574446
702	0.03945310093
703	0.03941191947
704	0.03940878777
705	0.03940207885
706	0.03936452758
707	0.03935022973
708	0.0393479994
709	0.03933340238
710	0.03932972275
711	0.03927877452
712	0.03926550592
713	0.03925898631
714	0.03923427007
715	0.03918816626
716	0.03913999917
717	0.03913633981
718	0.03909094877
719	0.03908435234
720	0.03906224357
721	0.03904639892
722	0.03897663117
723	0.03896310489
724	0.03892720615
725	0.03891375021
726	0.03889842811
727	0.03886896325
728	0.03884336604
729	0.03883239184
730	0.03881647113
731	0.03880983333
732	0.03878687967
733	0.03878492282
734	0.0387327455
735	0.03872363884
736	0.03872070165
737	0.03869260036
738	0.03867960723
739	0.03865304544
740	0.03864722952
741	0.03864551421
742	0.03863359434
743	0.03861206917
744	0.03859684681
745	0.03855294945
746	0.03850917953
747	0.03850005092
748	0.03848822331
749	0.03845718556
750	0.03845051848
751	0.0384097808
752	0.03836058839
753	0.0383303722
754	0.03829475219
755	0.03829096246
756	0.03824170981
757	0.03822101377
758	0.03821775436
759	0.03818486911
760	0.03817855866
761	0.03814673511
762	0.03811573742
763	0.03806464909
764	0.03803062533
765	0.03801714868
766	0.03799180639
767	0.03795704595
768	0.03792913109
769	0.03792322818
770	0.03787740297
771	0.03782847359
772	0.03780400132
773	0.03778530072
774	0.03777873234
775	0.03776835554
776	0.03773528937
777	0.03771346471
778	0.03767811436
779	0.03765824047
780	0.03765599019
781	0.0376193698
782	0.0375821144
783	0.03757877338
784	0.03755308576
785	0.0375054594
786	0.03747872697
787	0.03745101961
788	0.03740354494
789	0.03735710242
790	0.03733202316
791	0.03728898874
792	0.03727751752
793	0.0372390717
794	0.03723510043
795	0.03719091813
796	0.03718956269
797	0.03715870391
798	0.03710906117
799	0.03709612275
800	0.03706922873
801	0.03703334364
802	0.03701169045
803	0.03698332877
804	0.03696627917
805	0.03694596163
806	0.03691202046
807	0.03690132002
808	0.03689570638
809	0.03686141986
810	0.03684439628
811	0.03683307865
812	0.03683161069
813	0.03678998177
814	0.03676729433
815	0.03672665914
816	0.03672404723
817	0.03668844514
818	0.03667688466
819	0.03665026389
820	0.03661010103
821	0.03656486193
822	0.03653546129
823	0.03649946404
824	0.03649677097
825	0.03648695053
826	0.03645033758
827	0.03640554388
828	0.03637285059
829	0.03636735535
830	0.03636232549
831	0.03634631595
832	0.0363432663
833	0.03630476675
834	0.0362773744
835	0.03626192886
836	0.03621826466
837	0.03616065618
838	0.03612404443
839	0.03608951305
840	0.03606558915
841	0.03603560777
842	0.03603356222
843	0.03599229551
844	0.03595871559
845	0.03591911757
846	0.0359106163
847	0.0358896862
848	0.03588496243
849	0.03587217715
850	0.03585723583
851	0.0358394397
852	0.03582479233
853	0.0358189071
854	0.03581451515
855	0.03578627705
856	0.03577885674
857	0.03577758668
858	0.03576391822
859	0.03571983557
860	0.03571696314
861	0.03568579175
862	0.03567874445
863	0.03565059468
864	0.03563501805
865	0.03562562265
866	0.03559809984
867	0.03559664117
868	0.03557381087
869	0.03553231422
870	0.03550009049
871	0.03548079705
872	0.0354735385
873	0.0354414145
874	0.03543240747
875	0.03540009749
876	0.03536804895
877	0.03534482521
878	0.03533968695
879	0.03531091211
880	0.03529619099
881	0.03527229974
882	0.0352411281
883	0.03521984327
884	0.03521050089
885	0.03520024582
886	0.03518733912
887	0.0351604469
888	0.03515923953
889	0.0351176649
890	0.03509666026
891	0.03508492153
892	0.03507657099
893	0.03506247973
894	0.03503089055
895	0.03502597384
896	0.03498761556
897	0.03497875831
898	0.03494074332
899	0.03492053271
900	0.03489023711
901	0.0348631215
902	0.03483431314
903	0.03482311445
904	0.03480725555
905	0.03479363218
906	0.03479248614
907	0.03474114109
908	0.03473825977
909	0.03469288216
910	0.03468224017
911	0.03464915988
912	0.03462102462
913	0.03460916772
914	0.03458936522
915	0.03458370542
916	0.03455204129
917	0.03452567271
918	0.03449471012
919	0.03444933363
920	0.03443953843
921	0.03441132098
922	0.03438063252
923	0.03434142489
924	0.03433744877
925	0.03432451681
926	0.03430035194
927	0.03429503411
928	0.03429214829
929	0.03428948377
930	0.03427523435
931	0.03425754018
932	0.03424209437
933	0.03420565084
934	0.03419520203
935	0.0341880882
936	0.03416888682
937	0.03415939047
938	0.03413750648
939	0.03407470877
940	0.03406516961
941	0.03403485297
942	0.03401790103
943	0.03400728337
944	0.03399993307
945	0.03397975181
946	0.03397525203
947	0.0339728009
948	0.03393863765
949	0.03392293249
950	0.03391454584
951	0.03389751885
952	0.03386214615
953	0.03384321184
954	0.03382094243
955	0.03381863317
956	0.03381099207
957	0.03376607965
958	0.03374027758
959	0.03372502833
960	0.03370187745
961	0.03368086753
962	0.03367055266
963	0.03363460796
964	0.03361313783
965	0.03358332428
966	0.03355732169
967	0.0335410803
968	0.03350865338
969	0.03347354528
970	0.03344194985
971	0.03342736415
972	0.03339745559
973	0.03335963944
974	0.03333985002
975	0.0333046837
976	0.03328484467
977	0.03326681561
978	0.03323041265
979	0.03322129434
980	0.03320204331
981	0.03317437142
982	0.03317222503
983	0.03315362618
984	0.03313997575
985	0.03311065367
986	0.03309348449
987	0.03306638842
988	0.03305139657
989	0.03305028837
990	0.03304266312
991	0.03303369594
992	0.03302646266
993	0.03301134724
994	0.0329807535
995	0.03295639807
996	0.03294042242
997	0.03291929195
998	0.03290893944
999	0.03287886767
1000	0.03286358102
1001	0.0328623895
1002	0.03285961497
1003	0.03283223441
1004	0.03283026219
1005	0.03281491817
1006	0.03276865918
1007	0.0327529335
1008	0.03273515516
1009	0.03271161463
1010	0.03268810647
1011	0.03267163105
1012	0.03266033561
1013	0.03263558524
1014	0.03262070236
1015	0.03260006193
1016	0.03257985067
1017	0.03256066143
1018	0.03253723791
1019	0.0325149007
1020	0.03249420123
1021	0.03244150799
1022	0.03241012807
1023	0.03240817342
1024	0.03237780162
1025	0.03235447999
1026	0.03234998347
1027	0.03232248963
1028	0.03231272282
1029	0.03229227055
1030	0.03226316608
1031	0.03225360914
1032	0.03224031577
1033	0.03222836483
1034	0.03219887291
1035	0.03216603687
1036	0.03216170429
1037	0.03214307335
1038	0.03211964285
1039	0.03209822203
1040	0.03208467909
1041	0.03203390725
1042	0.03201933952
1043	0.03201832791
1044	0.03200974259
1045	0.03198420809
1046	0.03197052508
1047	0.03194325078
1048	0.03193524741
1049	0.03191976506
1050	0.03189769821
1051	0.03184633385
1052	0.03184503274
1053	0.03183297458
1054	0.03183223171
1055	0.03182479142
1056	0.03181261864
1057	0.03180512794
1058	0.03179396727
1059	0.03178161597
1060	0.0317661126
1061	0.03175724377
1062	0.03175627482
1063	0.03175286219
1064	0.0317414736
1065	0.03173601988
1066	0.03170849889
1067	0.03167485156
1068	0.0316607712
1069	0.03163475676
1070	0.03160327064
1071	0.03158303412
1072	0.03158119017
1073	0.03156363021
1074	0.03153240981
1075	0.03152192077
1076	0.03149468814
1077	0.03148157503
1078	0.03147266013
1079	0.03145276584
1080	0.03144307335
1081	0.03142473466
1082	0.03141474176
1083	0.03139506846
1084	0.03136044158
1085	0.0313505283
1086	0.03132587002
1087	0.03131653684
1088	0.03131376778
1089	0.03130083978
1090	0.03128557379
1091	0.03127437069
1092	0.03126189067
1093	0.03122147552
1094	0.03120209828
1095	0.03118107638
1096	0.03115317532
1097	0.03112480765
1098	0.03112162659
1099	0.03108984702
1100	0.03107943176
1101	0.03104621682
1102	0.03102054963
1103	0.03100822834
1104	0.03096698245
1105	0.03093642664
1106	0.03093549385
1107	0.03091509611
1108	0.03087954975
1109	0.03086988892
1110	0.03085372886
1111	0.03081427161
1112	0.03078861081
1113	0.03076285614
1114	0.03071785504
1115	0.03069565876
1116	0.03068097799
1117	0.03067227752
1118	0.03066330429
1119	0.03064373962
1120	0.03061067328
1121	0.03059512116
1122	0.03059422889
1123	0.03057195072
1124	0.03056264189
1125	0.03054260707
1126	0.0305322607
1127	0.03051817075
1128	0.03051650374
1129	0.03050819506
1130	0.03049684732
1131	0.03048016661
1132	0.03046584843
1133	0.03046029222
1134	0.03044301905
1135	0.0304353597
1136	0.03041858416
1137	0.03037526535
1138	0.0303562632
1139	0.03035467557
1140	0.03033217161
1141	0.03031021875
1142	0.03028808198
1143	0.03027256354
1144	0.03026205053
1145	0.03022320825
1146	0.03020987779
1147	0.03020122735
1148	0.0301717279
1149	0.03016451234
1150	0.03014650978
1151	0.03013688575
1152	0.03010915927
1153	0.03010722885
1154	0.03007062825
1155	0.03006914326
1156	0.03005682343
1157	0.03002200597
1158	0.0300124325
1159	0.02998123582
1160	0.02994287278
1161	0.0299382717
1162	0.0299285503
1163	0.02991342392
1164	0.02990177038
1165	0.0298914397
1166	0.02988588249
1167	0.02985657568
1168	0.02984303691
1169	0.02981445732
1170	0.02979092198
1171	0.02976926744
1172	0.02976241475
1173	0.02974895322
1174	0.02972555929
1175	0.02972459091
1176	0.02971715541
1177	0.02970092459
1178	0.02967717366
1179	0.02967609415
1180	0.02967514716
1181	0.02967423359
1182	0.0296714666
1183	0.02966711545
1184	0.02966277659
1185	0.02962447316
1186	0.02961775363
1187	0.02959535952
1188	0.02959463769
1189	0.02958860942
1190	0.02958444478
1191	0.02957584474
1192	0.02957033559
1193	0.0295504249
1194	0.02953355975
1195	0.0295261147
1196	0.02951684903
1197	0.02950323474
1198	0.02949281036
1199	0.02947766962
1200	0.02947232187
1201	0.029463431
1202	0.02946038159
1203	0.0294047656
1204	0.02939260964
1205	0.02938099513
1206	0.02937444065
1207	0.02936344937
1208	0.0293481933
1209	0.0293310691
1210	0.02931775511
1211	0.02931668549
1212	0.02929823376
1213	0.02926443385
1214	0.02924168993
1215	0.0292224778
1216	0.02918966425
1217	0.02917034311
1218	0.02915106766
1219	0.02912376223
1220	0.02910588859
1221	0.02909885237
1222	0.02909697588
1223	0.02907611122
1224	0.02905231354
1225	0.02903456562
1226	0.02900452405
1227	0.02898073691
1228	0.02896006667
1229	0.02895330415
1230	0.02894655983
1231	0.02893680318
1232	0.02892010234
1233	0.02889920716
1234	0.02886387143
1235	0.02886260983
1236	0.02884396648
1237	0.02883860623
1238	0.02882486626
1239	0.02881015918
1240	0.02877833539
1241	0.02877438827
1242	0.028727517
1243	0.02870996487
1244	0.02870768517
1245	0.02869007691
1246	0.02867481636
1247	0.02867032296
1248	0.02863216051
1249	0.02859397247
1250	0.02856521094
1251	0.02855481657
1252	0.02853639029
1253	0.02851321361
1254	0.02850944257
1255	0.02849711324
1256	0.0284708575
1257	0.02843788727
1258	0.02842141462
1259	0.02840703962
1260	0.02840549959
1261	0.02838261956
1262	0.02837525401
1263	0.02832545317
1264	0.02830913439
1265	0.02830231558
1266	0.02826380301
1267	0.02825546972
1268	0.02824226596
1269	0.02824136959
1270	0.0282346016
1271	0.02821679689
1272	0.0281811936
1273	0.02817505794
1274	0.02817185122
1275	0.02816435575
1276	0.02816130638
1277	0.02815954179
1278	0.02815302056
1279	0.0281173678
1280	0.02810602745
1281	0.02807860644
1282	0.02807655383
1283	0.02805872225
1284	0.0280537764
1285	0.02801498016
1286	0.028003179
1287	0.02797595082
1288	0.02795545599
1289	0.02793629951
1290	0.02792202691
1291	0.02790625888
1292	0.02787769213
1293	0.02786971805
1294	0.02786416348
1295	0.02784928367
1296	0.02784347581
1297	0.02783136
1298	0.02782259582
1299	0.02780157962
1300	0.02779032354
1301	0.02777240922
1302	0.0277529303
1303	0.02774469956
1304	0.02774037139
1305	0.02772883203
1306	0.02772076034
1307	0.02770930516
1308	0.02770290508
1309	0.02767904761
1310	0.02767818734
1311	0.02766132617
1312	0.02764291986
1313	0.02762321699
1314	0.02761882392
1315	0.02758914537
1316	0.02758505355
1317	0.0275717184
1318	0.02753954041
1319	0.02753499842
1320	0.02752368939
1321	0.02751484392
1322	0.02750166908
1323	0.02749219453
1324	0.02747321451
1325	0.02745593767
1326	0.0274548499
1327	0.02744720734
1328	0.02744233634
1329	0.02743084609
1330	0.02742242283
1331	0.02739732242
1332	0.02738082116
1333	0.02734853471
1334	0.02734054368
1335	0.02733994848
1336	0.02733487827
1337	0.02731708686
1338	0.02730599182
1339	0.02729878863
1340	0.02726614783
1341	0.02724437695
1342	0.02722448076
1343	0.02721616922
1344	0.02721313585
1345	0.02720699972
1346	0.02719276061
1347	0.02717371419
1348	0.02717298451
1349	0.02714019017
1350	0.02713301651
1351	0.02711810857
1352	0.02710007642
1353	0.02708152429
1354	0.02707590993
1355	0.02706016628
1356	0.02705916385
1357	0.02703470444
1358	0.02702038791
1359	0.02701084553
1360	0.0270079407
1361	0.02699189505
1362	0.02698843693
1363	0.02695185861
1364	0.02692973499
1365	0.02691582333
1366	0.02689349625
1367	0.02687252448
1368	0.02684074387
1369	0.02683373157
1370	0.02681827535
1371	0.02679950636
1372	0.0267866666
1373	0.02678374132
1374	0.02676164068
1375	0.02674450131
1376	0.0267305942
1377	0.02671757531
1378	0.02670088077
1379	0.02668604879
1380	0.026682562
1381	0.02666982422
1382	0.02666916654
1383	0.02663935042
1384	0.02662072321
1385	0.02660977575
1386	0.02660890524
1387	0.02659100493
1388	0.02658584145
1389	0.0265833095
1390	0.02658023213
1391	0.02656800228
1392	0.02656550485
1393	0.02654993589
1394	0.02654131774
1395	0.02653841996
1396	0.02652895093
1397	0.02650460625
1398	0.0265022286
1399	0.0265018193
1400	0.02647440453
1401	0.02646327272
1402	0.02645160826
1403	0.02644931205
1404	0.02644309572
1405	0.02642651648
1406	0.02640007534
1407	0.02639286091
1408	0.02637601178
1409	0.02636546067
1410	0.02636376026
1411	0.02634425719
1412	0.0263352057
1413	0.02632204444
1414	0.02629645004
1415	0.0262835127
1416	0.02626828418
1417	0.02624921045
1418	0.0262229563
1419	0.02620734029
1420	0.02620439682
1421	0.02620162224
1422	0.02618910128
1423	0.02616755269
1424	0.02615250745
1425	0.02614255469
1426	0.02613960511
1427	0.02612466501
1428	0.02612268131
1429	0.02610574769
1430	0.02608889785
1431	0.02608406642
1432	0.02606581862
1433	0.02603891851
1434	0.02600874308
1435	0.02599736896
1436	0.02597124495
1437	0.02595534428
1438	0.02593755023
1439	0.02592775745
1440	0.02591991358
1441	0.02590958617
1442	0.02588965771
1443	0.02587595984
1444	0.02586537909
1445	0.0258558772
1446	0.02584359798
1447	0.02581157727
1448	0.02580767477
1449	0.02580273208
1450	0.02578782365
1451	0.02577687694
1452	0.02576788339
1453	0.02575905915
1454	0.02573477927
1455	0.025723684
1456	0.02570024673
1457	0.02569967578
1458	0.02569016663
1459	0.02567956814
1460	0.02567766941
1461	0.02566928411
1462	0.02566301757
1463	0.02566032458
1464	0.02563544336
1465	0.02562890608
1466	0.02560199075
1467	0.02557891974
1468	0.02556650014
1469	0.02554939164
1470	0.02554251971
1471	0.02553109255
1472	0.02551862989
1473	0.02550561863
1474	0.02549450873
1475	0.02548066808
1476	0.02547887119
1477	0.02546570739
1478	0.02546384194
1479	0.02545107131
1480	0.02543348491
1481	0.02541826873
1482	0.02541112562
1483	0.02539611435
1484	0.02539102463
1485	0.02537840636
1486	0.02536995602
1487	0.02536100324
1488	0.02535503019
1489	0.02535126684
1490	0.0253402813
1491	0.02531323153
1492	0.02528431531
1493	0.02527710463
1494	0.02523994221
1495	0.02523270979
1496	0.02519550849
1497	0.0251926213
1498	0.02518248947
1499	0.02517287821
